f_code,coc,nam,laa,pop,ypc,adm_code,salb,soc
FA001,JPN,Hiroshima Ken,Takehara Shi,"28250","2014","34203",UNK,JPN
FA001,JPN,Hiroshima Ken,Takehara Shi,"-89999999","2014","34203",UNK,JPN
FA001,JPN,Hiroshima Ken,Takehara Shi,"-89999999","2014","34203",UNK,JPN
FA001,JPN,Hiroshima Ken,Mihara Shi,"99466","2014","34204",UNK,JPN
FA001,JPN,Hiroshima Ken,Mihara Shi,"-89999999","2014","34204",UNK,JPN
FA001,JPN,Hiroshima Ken,Mihara Shi,"-89999999","2014","34204",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"144935","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Onomichi Shi,"-89999999","2014","34205",UNK,JPN
FA001,JPN,Hiroshima Ken,Fukuyama Shi,"472839","2014","34207",UNK,JPN
FA001,JPN,Hiroshima Ken,Fukuyama Shi,"-89999999","2014","34207",UNK,JPN
FA001,JPN,Hiroshima Ken,Fukuyama Shi,"-89999999","2014","34207",UNK,JPN
FA001,JPN,Hiroshima Ken,Fukuyama Shi,"-89999999","2014","34207",UNK,JPN
FA001,JPN,Hiroshima Ken,Fukuyama Shi,"-89999999","2014","34207",UNK,JPN
FA001,JPN,Hiroshima Ken,Fukuyama Shi,"-89999999","2014","34207",UNK,JPN
FA001,JPN,Hiroshima Ken,Fukuyama Shi,"-89999999","2014","34207",UNK,JPN
FA001,JPN,Hiroshima Ken,Fuchu Shi,"42282","2014","34208",UNK,JPN
FA001,JPN,Hiroshima Ken,Miyoshi Shi,"56095","2014","34209",UNK,JPN
FA001,JPN,Hiroshima Ken,Shobara Shi,"38868","2014","34210",UNK,JPN
FA001,JPN,Hiroshima Ken,Otake Shi,"28430","2014","34211",UNK,JPN
FA001,JPN,Hiroshima Ken,Otake Shi,"-89999999","2014","34211",UNK,JPN
FA001,JPN,Hiroshima Ken,Otake Shi,"-89999999","2014","34211",UNK,JPN
FA001,JPN,Hiroshima Ken,Otake Shi,"-89999999","2014","34211",UNK,JPN
FA001,JPN,Hiroshima Ken,Higashihiroshima Shi,"183788","2014","34212",UNK,JPN
FA001,JPN,Hiroshima Ken,Higashihiroshima Shi,"-89999999","2014","34212",UNK,JPN
FA001,JPN,Hiroshima Ken,Higashihiroshima Shi,"-89999999","2014","34212",UNK,JPN
FA001,JPN,Hiroshima Ken,Hatsukaichi Shi,"117623","2014","34213",UNK,JPN
FA001,JPN,Hiroshima Ken,Hatsukaichi Shi,"-89999999","2014","34213",UNK,JPN
FA001,JPN,Hiroshima Ken,Aki-takata Shi,"30991","2014","34214",UNK,JPN
FA001,JPN,Hiroshima Ken,Etajima Shi,"26045","2014","34215",UNK,JPN
FA001,JPN,Hiroshima Ken,Etajima Shi,"-89999999","2014","34215",UNK,JPN
FA001,JPN,Hiroshima Ken,Etajima Shi,"-89999999","2014","34215",UNK,JPN
FA001,JPN,Hiroshima Ken,Etajima Shi,"-89999999","2014","34215",UNK,JPN
FA001,JPN,Hiroshima Ken,Etajima Shi,"-89999999","2014","34215",UNK,JPN
FA001,JPN,Hiroshima Ken,Etajima Shi,"-89999999","2014","34215",UNK,JPN
FA001,JPN,Hiroshima Ken,Fuchu Cho,"51567","2014","34302",UNK,JPN
FA001,JPN,Hiroshima Ken,Kaita Cho,"28873","2014","34304",UNK,JPN
FA001,JPN,Hiroshima Ken,Kaita Cho,"-89999999","2014","34304",UNK,JPN
FA001,JPN,Hiroshima Ken,Kumano Cho,"24907","2014","34307",UNK,JPN
FA001,JPN,Hiroshima Ken,Saka Cho,"13384","2014","34309",UNK,JPN
FA001,JPN,Hiroshima Ken,Akiota Cho,"7120","2014","34368",UNK,JPN
FA001,JPN,Hiroshima Ken,Kitahiroshima Cho,"19790","2014","34369",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"-89999999","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"-89999999","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"-89999999","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"8207","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"-89999999","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"-89999999","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"-89999999","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"-89999999","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Osakikamijima Cho,"-89999999","2014","34431",UNK,JPN
FA001,JPN,Hiroshima Ken,Sera Cho,"17635","2014","34462",UNK,JPN
FA001,JPN,Hiroshima Ken,Jinsekikogen Cho,"10231","2014","34545",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"277718","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shimonoseki Shi,"-89999999","2014","35201",UNK,JPN
FA001,JPN,Yamaguchi Ken,Ube Shi,"171996","2014","35202",UNK,JPN
FA001,JPN,Yamaguchi Ken,Yamaguchi Shi,"195412","2014","35203",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"-89999999","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"52430","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"-89999999","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"-89999999","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"-89999999","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"-89999999","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"-89999999","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"-89999999","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hagi Shi,"-89999999","2014","35204",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hofu Shi,"118202","2014","35206",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hofu Shi,"-89999999","2014","35206",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hofu Shi,"-89999999","2014","35206",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kudamatsu Shi,"56395","2014","35207",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kudamatsu Shi,"-89999999","2014","35207",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"143258","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"-89999999","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"-89999999","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"-89999999","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"-89999999","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"-89999999","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"-89999999","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"-89999999","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Iwakuni Shi,"-89999999","2014","35208",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hikari Shi,"53515","2014","35210",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hikari Shi,"-89999999","2014","35210",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hikari Shi,"-89999999","2014","35210",UNK,JPN
FA001,JPN,Yamaguchi Ken,Nagato Shi,"37384","2014","35211",UNK,JPN
FA001,JPN,Yamaguchi Ken,Nagato Shi,"-89999999","2014","35211",UNK,JPN
FA001,JPN,Yamaguchi Ken,Nagato Shi,"-89999999","2014","35211",UNK,JPN
FA001,JPN,Yamaguchi Ken,Yanai Shi,"34254","2014","35212",UNK,JPN
FA001,JPN,Yamaguchi Ken,Yanai Shi,"-89999999","2014","35212",UNK,JPN
FA001,JPN,Yamaguchi Ken,Yanai Shi,"-89999999","2014","35212",UNK,JPN
FA001,JPN,Yamaguchi Ken,Mine Shi,"27126","2014","35213",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shunan Shi,"149632","2014","35215",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shunan Shi,"-89999999","2014","35215",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shunan Shi,"-89999999","2014","35215",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shunan Shi,"-89999999","2014","35215",UNK,JPN
FA001,JPN,Yamaguchi Ken,Shunan Shi,"-89999999","2014","35215",UNK,JPN
FA001,JPN,Yamaguchi Ken,San-yo-onoda Shi,"64959","2014","35216",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"18536","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Suo-oshima Cho,"-89999999","2014","35305",UNK,JPN
FA001,JPN,Yamaguchi Ken,Waki Cho,"6518","2014","35321",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kaminoseki Cho,"-89999999","2014","35341",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kaminoseki Cho,"3281","2014","35341",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kaminoseki Cho,"-89999999","2014","35341",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kaminoseki Cho,"-89999999","2014","35341",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kaminoseki Cho,"-89999999","2014","35341",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kaminoseki Cho,"-89999999","2014","35341",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kaminoseki Cho,"-89999999","2014","35341",UNK,JPN
FA001,JPN,Yamaguchi Ken,Kaminoseki Cho,"-89999999","2014","35341",UNK,JPN
FA001,JPN,Yamaguchi Ken,Tabuse Cho,"-89999999","2014","35343",UNK,JPN
FA001,JPN,Yamaguchi Ken,Tabuse Cho,"16008","2014","35343",UNK,JPN
FA001,JPN,Yamaguchi Ken,Tabuse Cho,"-89999999","2014","35343",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hirao Cho,"12810","2014","35344",UNK,JPN
FA001,JPN,Yamaguchi Ken,Hirao Cho,"-89999999","2014","35344",UNK,JPN
FA001,JPN,Yamaguchi Ken,Abu Cho,"3712","2014","35502",UNK,JPN
FA001,JPN,Yamaguchi Ken,Abu Cho,"-89999999","2014","35502",UNK,JPN
FA001,JPN,Yamaguchi Ken,Abu Cho,"-89999999","2014","35502",UNK,JPN
FA001,JPN,Tokushima Ken,Tokushima Shi,"257718","2014","36201",UNK,JPN
FA001,JPN,Tokushima Ken,Naruto Shi,"-89999999","2014","36202",UNK,JPN
FA001,JPN,Tokushima Ken,Naruto Shi,"-89999999","2014","36202",UNK,JPN
FA001,JPN,Tokushima Ken,Naruto Shi,"61404","2014","36202",UNK,JPN
FA001,JPN,Tokushima Ken,Komatsushima Shi,"40520","2014","36203",UNK,JPN
FA001,JPN,Tokushima Ken,Anan Shi,"76791","2014","36204",UNK,JPN
FA001,JPN,Tokushima Ken,Anan Shi,"-89999999","2014","36204",UNK,JPN
FA001,JPN,Tokushima Ken,Anan Shi,"-89999999","2014","36204",UNK,JPN
FA001,JPN,Tokushima Ken,Anan Shi,"-89999999","2014","36204",UNK,JPN
FA001,JPN,Tokushima Ken,Anan Shi,"-89999999","2014","36204",UNK,JPN
FA001,JPN,Tokushima Ken,Anan Shi,"-89999999","2014","36204",UNK,JPN
FA001,JPN,Tokushima Ken,Anan Shi,"-89999999","2014","36204",UNK,JPN
FA001,JPN,Tokushima Ken,Anan Shi,"-89999999","2014","36204",UNK,JPN
FA001,JPN,Tokushima Ken,Yoshinogawa Shi,"43985","2014","36205",UNK,JPN
FA001,JPN,Tokushima Ken,Awa Shi,"40184","2014","36206",UNK,JPN
FA001,JPN,Tokushima Ken,Mima Shi,"31767","2014","36207",UNK,JPN
FA001,JPN,Tokushima Ken,Miyoshi Shi,"-89999999","2014","36208",UNK,JPN
FA001,JPN,Tokushima Ken,Miyoshi Shi,"29608","2014","36208",UNK,JPN
FA001,JPN,Tokushima Ken,Katsuura Cho,"5721","2014","36301",UNK,JPN
FA001,JPN,Tokushima Ken,Kamikatsu Cho,"1823","2014","36302",UNK,JPN
FA001,JPN,Tokushima Ken,Sanagochi Son,"2631","2014","36321",UNK,JPN
FA001,JPN,Tokushima Ken,Ishii Cho,"26633","2014","36341",UNK,JPN
FA001,JPN,Tokushima Ken,Kamiyama Cho,"6128","2014","36342",UNK,JPN
FA001,JPN,Tokushima Ken,Naka Cho,"9620","2014","36368",UNK,JPN
FA001,JPN,Tokushima Ken,Mugi Cho,"4696","2014","36383",UNK,JPN
FA001,JPN,Tokushima Ken,Mugi Cho,"-89999999","2014","36383",UNK,JPN
FA001,JPN,Tokushima Ken,Mugi Cho,"-89999999","2014","36383",UNK,JPN
FA001,JPN,Tokushima Ken,Mugi Cho,"-89999999","2014","36383",UNK,JPN
FA001,JPN,Tokushima Ken,Minami Cho,"7568","2014","36387",UNK,JPN
FA001,JPN,Tokushima Ken,Kaiyo Cho,"10508","2014","36388",UNK,JPN
FA001,JPN,Tokushima Ken,Kaiyo Cho,"-89999999","2014","36388",UNK,JPN
FA001,JPN,Tokushima Ken,Matsushige Cho,"15566","2014","36401",UNK,JPN
FA001,JPN,Tokushima Ken,Kitajima Cho,"22623","2014","36402",UNK,JPN
FA001,JPN,Tokushima Ken,Aizumi Cho,"34471","2014","36403",UNK,JPN
FA001,JPN,Tokushima Ken,Itano Cho,"13964","2014","36404",UNK,JPN
FA001,JPN,Tokushima Ken,Kamiita Cho,"12705","2014","36405",UNK,JPN
FA001,JPN,Tokushima Ken,Tsurugi Cho,"10369","2014","36468",UNK,JPN
FA001,JPN,Tokushima Ken,Higashimiyoshi Cho,"15339","2014","36489",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"429352","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Takamatsu Shi,"-89999999","2014","37201",UNK,JPN
FA001,JPN,Kagawa Ken,Marugame Shi,"-89999999","2014","37202",UNK,JPN
FA001,JPN,Kagawa Ken,Marugame Shi,"-89999999","2014","37202",UNK,JPN
FA001,JPN,Kagawa Ken,Marugame Shi,"-89999999","2014","37202",UNK,JPN
FA001,JPN,Kagawa Ken,Marugame Shi,"-89999999","2014","37202",UNK,JPN
FA001,JPN,Kagawa Ken,Marugame Shi,"-89999999","2014","37202",UNK,JPN
FA001,JPN,Kagawa Ken,Marugame Shi,"-89999999","2014","37202",UNK,JPN
FA001,JPN,Kagawa Ken,Marugame Shi,"-89999999","2014","37202",UNK,JPN
FA001,JPN,Kagawa Ken,Marugame Shi,"113414","2014","37202",UNK,JPN
FA001,JPN,Kagawa Ken,Sakaide Shi,"-89999999","2014","37203",UNK,JPN
FA001,JPN,Kagawa Ken,Sakaide Shi,"-89999999","2014","37203",UNK,JPN
FA001,JPN,Kagawa Ken,Sakaide Shi,"-89999999","2014","37203",UNK,JPN
FA001,JPN,Kagawa Ken,Sakaide Shi,"-89999999","2014","37203",UNK,JPN
FA001,JPN,Kagawa Ken,Sakaide Shi,"55864","2014","37203",UNK,JPN
FA001,JPN,Kagawa Ken,Sakaide Shi,"-89999999","2014","37203",UNK,JPN
FA001,JPN,Kagawa Ken,Zentsuji Shi,"33183","2014","37204",UNK,JPN
FA001,JPN,Kagawa Ken,Kan-onji Shi,"63128","2014","37205",UNK,JPN
FA001,JPN,Kagawa Ken,Kan-onji Shi,"-89999999","2014","37205",UNK,JPN
FA001,JPN,Kagawa Ken,Kan-onji Shi,"-89999999","2014","37205",UNK,JPN
FA001,JPN,Kagawa Ken,Sanuki Shi,"52024","2014","37206",UNK,JPN
FA001,JPN,Kagawa Ken,Higashikagawa Shi,"33572","2014","37207",UNK,JPN
FA001,JPN,Kagawa Ken,Mitoyo Shi,"-89999999","2014","37208",UNK,JPN
FA001,JPN,Kagawa Ken,Mitoyo Shi,"-89999999","2014","37208",UNK,JPN
FA001,JPN,Kagawa Ken,Mitoyo Shi,"69437","2014","37208",UNK,JPN
FA001,JPN,Kagawa Ken,Mitoyo Shi,"-89999999","2014","37208",UNK,JPN
FA001,JPN,Kagawa Ken,Mitoyo Shi,"-89999999","2014","37208",UNK,JPN
FA001,JPN,Kagawa Ken,Tonosho Cho,"15203","2014","37322",UNK,JPN
FA001,JPN,Kagawa Ken,Tonosho Cho,"-89999999","2014","37322",UNK,JPN
FA001,JPN,Kagawa Ken,Tonosho Cho,"-89999999","2014","37322",UNK,JPN
FA001,JPN,Kagawa Ken,Tonosho Cho,"-89999999","2014","37322",UNK,JPN
FA001,JPN,Kagawa Ken,Tonosho Cho,"-89999999","2014","37322",UNK,JPN
FA001,JPN,Kagawa Ken,Tonosho Cho,"-89999999","2014","37322",UNK,JPN
FA001,JPN,Kagawa Ken,Tonosho Cho,"-89999999","2014","37322",UNK,JPN
FA001,JPN,Kagawa Ken,Shodoshima Cho,"16016","2014","37324",UNK,JPN
FA001,JPN,Kagawa Ken,Shodoshima Cho,"-89999999","2014","37324",UNK,JPN
FA001,JPN,Kagawa Ken,Shodoshima Cho,"-89999999","2014","37324",UNK,JPN
FA001,JPN,Kagawa Ken,Miki Cho,"28991","2014","37341",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"3188","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Naoshima Cho,"-89999999","2014","37364",UNK,JPN
FA001,JPN,Kagawa Ken,Utazu Cho,"-89999999","2014","37386",UNK,JPN
FA001,JPN,Kagawa Ken,Utazu Cho,"18207","2014","37386",UNK,JPN
FA001,JPN,Kagawa Ken,Ayagawa Cho,"24993","2014","37387",UNK,JPN
FA001,JPN,Kagawa Ken,Kotohira Cho,"9798","2014","37403",UNK,JPN
FA001,JPN,Kagawa Ken,Tadotsu Cho,"-89999999","2014","37404",UNK,JPN
FA001,JPN,Kagawa Ken,Tadotsu Cho,"-89999999","2014","37404",UNK,JPN
FA001,JPN,Kagawa Ken,Tadotsu Cho,"-89999999","2014","37404",UNK,JPN
FA001,JPN,Kagawa Ken,Tadotsu Cho,"-89999999","2014","37404",UNK,JPN
FA001,JPN,Kagawa Ken,Tadotsu Cho,"23832","2014","37404",UNK,JPN
FA001,JPN,Kagawa Ken,Manno Cho,"19826","2014","37406",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"518050","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Matsuyama Shi,"-89999999","2014","38201",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"167872","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Imabari Shi,"-89999999","2014","38202",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"83070","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Uwajima Shi,"-89999999","2014","38203",UNK,JPN
FA001,JPN,Ehime Ken,Yawatahama Shi,"37380","2014","38204",UNK,JPN
